navn,name_base,art,layers,n_units,n_versions,earliest_fra,latest_til,ambiguous,spread_km,lat,lon,candidates
Amtsbezirk Halk,Amtsbezirk Halk,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.214106,9.627587,
Amtsbezirk Hammeleff,Amtsbezirk Hammeleff,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.243869,9.366385,
Amtsbezirk Handewitt,Amtsbezirk Handewitt,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1920-06-15,no,0.0,54.809052,9.298519,
Amtsbezirk Harrislee,Amtsbezirk Harrislee,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,54.826939,9.298717,
Amtsbezirk Hellewatt,Amtsbezirk Hellewatt,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.075278,9.172471,
Amtsbezirk Hoirup II,Amtsbezirk Hoirup II,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,4,1889-01-01,1921-04-01,no,0.0,55.245169,8.934057,
Amtsbezirk Holebüll,Amtsbezirk Holebüll,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,54.895816,9.437418,
Amtsbezirk Holm,Amtsbezirk Holm,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.059651,9.708761,
Amtsbezirk Hoptrup,Amtsbezirk Hoptrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.179377,9.457453,
Amtsbezirk Hostrup,Amtsbezirk Hostrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.94376,8.967009,
Amtsbezirk Hvidding,Amtsbezirk Hvidding,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.24811,8.723404,
Amtsbezirk Hörup,Amtsbezirk Hörup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.922027,9.914016,
Amtsbezirk Hügum,Amtsbezirk Hügum,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.356991,8.948722,
Amtsbezirk Jels,Amtsbezirk Jels,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.36803,9.198406,
Amtsbezirk Kekenis,Amtsbezirk Kekenis,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.87115,9.923047,
Amtsbezirk Ketting,Amtsbezirk Ketting,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.957541,9.898596,
Amtsbezirk Klipleff,Amtsbezirk Klipleff,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.953961,9.391802,
Amtsbezirk Laygaard,Amtsbezirk Laygaard,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.945384,9.524671,
Amtsbezirk Lintrup,Amtsbezirk Lintrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.404252,8.997781,
Amtsbezirk Loit,Amtsbezirk Loit,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,55.084635,9.481193,
Amtsbezirk Lysabbel,Amtsbezirk Lysabbel,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.895424,10.016754,
Amtsbezirk Mögeltondern,Amtsbezirk Mögeltondern,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,54.935698,8.796594,
Amtsbezirk Neukirchen,Amtsbezirk Neukirchen,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,54.912133,8.845308,
Amtsbezirk Norderlügum,Amtsbezirk Norderlügum,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.074469,8.944906,
Amtsbezirk Nottmark,Amtsbezirk Nottmark,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.973069,9.909949,
Amtsbezirk Nustrup,Amtsbezirk Nustrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.265195,9.171561,
Amtsbezirk Oesby,Amtsbezirk Oesby,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.257906,9.679995,
Amtsbezirk Osterhoist,Amtsbezirk Osterhoist,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.003308,9.028626,
Amtsbezirk Osterlügum,Amtsbezirk Osterlügum,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.126796,9.364368,
Amtsbezirk Oxbüll,Amtsbezirk Oxbüll,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.026061,9.723321,
Amtsbezirk Rapstedt,Amtsbezirk Rapstedt,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.017217,9.139596,
Amtsbezirk Ries,Amtsbezirk Ries,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.06621,9.337962,
Amtsbezirk Rinkenis,Amtsbezirk Rinkenis,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,54.913325,9.526948,
Amtsbezirk Roagger,Amtsbezirk Roagger,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.223482,8.843778,
Amtsbezirk Ruttebüllerkoog,Amtsbezirk Ruttebüllerkoog,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.924356,8.701909,
Amtsbezirk Rödding,Amtsbezirk Rödding,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.339498,9.117307,
Amtsbezirk Röm,Amtsbezirk Röm,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.136367,8.519221,
Amtsbezirk Satrup-Nübel,Amtsbezirk Satrup-Nübel,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,2,1889-01-01,1921-04-01,no,0.0,54.949149,9.704185,
Amtsbezirk Scherrebek,Amtsbezirk Scherrebek,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.174249,8.771442,
Amtsbezirk Schottburg,Amtsbezirk Schottburg,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.413903,9.138501,
Amtsbezirk Schwenstrup,Amtsbezirk Schwenstrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.017625,9.830448,
Amtsbezirk Sommerstedt,Amtsbezirk Sommerstedt,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.330311,9.272589,
Amtsbezirk Stepping,Amtsbezirk Stepping,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.352362,9.3532,
Amtsbezirk Süderlügum,Amtsbezirk Süderlügum,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1920-06-15,no,0.0,54.901227,8.951754,
Amtsbezirk Tandslet,Amtsbezirk Tandslet,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.928133,9.985371,
Amtsbezirk Tingleff,Amtsbezirk Tingleff,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.904901,9.244424,
Amtsbezirk Toftlund,Amtsbezirk Toftlund,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.203343,9.071873,
Amtsbezirk Tyrstrup,Amtsbezirk Tyrstrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.350296,9.506103,
Amtsbezirk Ulderup,Amtsbezirk Ulderup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.97049,9.645262,
Amtsbezirk Ulkebüll,Amtsbezirk Ulkebüll,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.9339,9.813002,
Amtsbezirk Wiesby,Amtsbezirk Wiesby,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,54.991751,8.776123,
Amtsbezirk Wilstrup,Amtsbezirk Wilstrup,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.207701,9.533762,
Amtsbezirk Wittstedt,Amtsbezirk Wittstedt,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.198467,9.338701,
Amtsbezirk Woyens,Amtsbezirk Woyens,Amtsbezirk (Amtsdistrikt),Amtsbezirk_Amtsdistrikt,1,1,1889-01-01,1921-04-01,no,0.0,55.265308,9.299755,
Amtsgericht Apenrade I,Amtsgericht Apenrade I,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,3,1867-09-22,1921-04-01,no,0.0,54.974313,9.442821,
Amtsgericht Apenrade II,Amtsgericht Apenrade II,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,2,1867-09-22,1921-04-01,no,0.0,55.068283,9.301512,
Amtsgericht Augustenburg,Amtsgericht Augustenburg,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,1,1867-09-22,1871-10-01,no,0.0,54.930503,9.922866,
Amtsgericht Broacker,Amtsgericht Broacker,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,2,1867-09-22,1871-10-01,no,0.0,54.926736,9.688392,
Amtsgericht Flensburg III,Amtsgericht Flensburg III,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,6,1867-09-22,1921-04-01,no,0.0,54.873808,9.409669,
Amtsgericht Gravenstein,Amtsgericht Gravenstein,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,1,1867-09-22,1873-04-01,no,0.0,54.945639,9.52032,
Amtsgericht Hadersleben I,Amtsgericht Hadersleben I,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,3,1867-09-22,1921-04-01,no,0.0,55.248355,9.458511,
Amtsgericht Hadersleben II,Amtsgericht Hadersleben II,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,4,1867-09-22,1921-04-01,no,0.0,55.227317,9.490088,
Amtsgericht Hadersleben III,Amtsgericht Hadersleben III,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,3,1867-09-22,1921-04-01,no,0.0,55.316267,9.361347,
Amtsgericht Leck,Amtsgericht Leck,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,1,1867-09-22,1920-06-15,no,0.0,54.901227,8.951754,
Amtsgericht Lügumkloster,Amtsgericht Lügumkloster,Amtsgericht (Amtsret),Amtsgericht_Amtsret,2,3,1867-09-22,1921-04-01,no,2.53,55.049849,8.971325,
Amtsgericht Neukirchen,Amtsgericht Neukirchen,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,1,1867-09-22,1871-10-01,no,0.0,54.902398,8.802953,
Amtsgericht Nordburg,Amtsgericht Nordburg,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,1,1867-09-22,1921-04-01,no,0.0,55.028749,9.7815,
Amtsgericht Rödding,Amtsgericht Rödding,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,6,1867-09-22,1921-04-01,no,0.0,55.353756,9.061129,
Amtsgericht Sonderburg,Amtsgericht Sonderburg,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,6,1867-09-22,1921-04-01,no,0.0,54.929325,9.829402,
Amtsgericht Toftlund,Amtsgericht Toftlund,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,5,1867-09-22,1921-04-01,no,0.0,55.184108,8.943691,
Amtsgericht Tondern I,Amtsgericht Tondern I,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,5,1867-09-22,1921-04-01,no,0.0,55.022895,8.866814,
Amtsgericht Tondern II,Amtsgericht Tondern II,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,7,1867-09-22,1921-04-01,no,0.0,54.941626,9.025853,
Amtsgericht Wiesby,Amtsgericht Wiesby,Amtsgericht (Amtsret),Amtsgericht_Amtsret,1,3,1867-09-22,1879-10-01,no,0.0,55.04628,8.772155,
Anbæk Ejerlav,Anbæk,Ejerlav,Ejerlav,1,1,1749-07-02,9999-12-31,no,0.0,56.235972,9.855147,
Andaks Ejerlav,Andaks,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.68972,11.157969,
Andebølle Ejerlav,Andebølle,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.418574,10.118003,
Anderstrup Ejerlav,Anderstrup,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,54.783528,11.536102,
Anderup Afstemningsområde,Anderup,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.348582,9.394687,
Anderup Ejerlav,Anderup,Ejerlav,Ejerlav,2,5,1000-01-01,9999-12-31,yes,31.31,,,"126065@55.4394,10.3746 | 132180@55.3486,9.3947"
Anderupgård Ejerlav,Anderupgård,Ejerlav,Ejerlav,1,2,1738-01-01,9999-12-31,no,0.0,55.434421,10.374975,
Andholm Afstemningsområde,Andholm,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.096349,9.371542,
Andholm Ejerlav,Andholm,Ejerlav,Ejerlav,1,4,1000-01-01,9999-12-31,no,0.0,55.096252,9.363996,
Andi Ejerlav,Andi,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.373455,10.296264,
Andkær Ejerlav,Andkær,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.67024,9.626069,
Andrup Ejerlav,Andrup,Ejerlav,Ejerlav,4,7,1000-01-01,9999-12-31,yes,137.36,,,"133475@55.4987,8.5249 | 128516@57.1274,9.2882 | 128803@56.8041,8.7564 | 133334@56.6053,9.8411"
Andst Geografisk Herred,Andst Geografisk,Geografisk Herred,Geografisk_Herred,1,9,1000-01-01,1970-03-30,no,0.0,55.507982,9.265806,
Andst Herreds Provsti,Andst Herreds,Provsti,Provsti,1,3,1000-01-01,1812-07-09,no,0.0,55.508021,9.265626,
Andst Sogn,Andst,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.484636,9.225805,
Andst Sognekommune,Andst,Sognekommune,Sognekommune,1,1,1896-01-01,1970-03-31,no,0.0,55.484683,9.22638,
Andst-Gesten Sognekommune,Andst-Gesten,Sognekommune,Sognekommune,1,1,1842-01-01,1896-01-01,no,0.0,55.506303,9.212654,
Andst-Slaugs Lægekreds,Andst-Slaugs,Lægekreds,Laegekreds,1,4,1915-03-27,1940-04-01,no,0.0,55.614181,9.120372,
Anhof Ejerlav,Anhof,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.224218,10.721756,
Anholt Distrikt,Anholt Distrikt,Lægedistrikt,Laegedistrikt,1,1,1877-12-31,1915-03-26,no,0.0,56.712265,11.574911,
Anholt Ejerlav,Anholt,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.712133,11.574759,
Anholt Sogn,Anholt,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,56.712133,11.574759,
Anholt Sognekommune,Anholt,Sognekommune,Sognekommune,1,2,1842-01-01,1970-03-31,no,0.0,56.712191,11.574835,
Ankelbo Ejerlav,Ankelbo,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.724873,9.084263,
Anna Sogn,Anna,Sogn,Sogn,1,1,1912-10-01,9999-12-31,no,0.0,55.691436,12.542602,
Annebjerggård Ejerlav,Annebjerggård,Ejerlav,Ejerlav,3,6,1000-01-01,9999-12-31,no,1.17,55.898523,11.6542,
Anneksgård Ejerlav,Anneksgård,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.841135,8.749479,
Annerup Ejerlav,Annerup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.909879,9.85625,
Annisse Ejerlav,Annisse,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.989806,12.187364,
Annisse Sogn,Annisse,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,55.990179,12.176255,
Ans Ejerlav,Ans,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.308418,9.573918,
Ansager Ejerlav,Ansager,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.697115,8.747866,
Ansager Sogn,Ansager,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.709528,8.782437,
Ansager Sognekommune,Ansager,Sognekommune,Sognekommune,1,1,1842-01-01,1970-03-31,no,0.0,55.716841,8.782437,
Ansager-Stenderup Pastorat,Ansager-Stenderup,Pastorat,Pastorat,1,1,1979-05-01,1979-11-01,no,0.0,55.703948,8.808221,
Ansager-Stenderup-Skovlund Pastorat,Ansager-Stenderup-Skovlund,Pastorat,Pastorat,1,2,1979-11-01,9999-12-31,no,0.0,55.716844,8.782361,
Ansbjerg Ejerlav,Ansbjerg,Ejerlav,Ejerlav,1,1,1750-07-02,9999-12-31,no,0.0,56.228923,8.900446,
Ansgar Pastorat,Ansgar,Pastorat,Pastorat,1,6,1902-01-01,9999-12-31,no,0.0,55.584763,10.76791,
Ansgarkirkens Sogn,Ansgarkirkens,Sogn,Sogn,1,2,1933-09-08,9999-12-31,no,0.0,55.700805,12.523145,
Ansgars Sogn,Ansgars,Sogn,Sogn,2,9,1902-01-01,9999-12-31,yes,92.4,,,"113979@57.0306,9.9062 | 113978@55.3859,10.3664"
Anslet Afstemningsområde,Anslet,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.344947,9.600182,
Anslet Ejerlav,Anslet,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.344947,9.600182,
Anst Herred,Anst,Herred,Herred,1,1,1000-01-01,1687-12-20,no,0.0,55.497162,9.284144,
Anst-Jerlev-Slavs Herred,Anst-Jerlev-Slavs,Herred,Herred,2,13,1687-12-20,1919-10-01,no,0.43,55.619096,9.152741,
Ansø Møllegård Ejerlav,Ansø Møllegård,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,56.053247,9.453266,
Antvorskov Amt,Antvorskov,Amt,Amt,1,7,1662-02-19,1798-07-02,no,0.0,55.374696,11.389587,
Antvorskov Ejerlav,Antvorskov,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.392111,11.395492,
Antvorskov Len,Antvorskov,Len,Len,1,1,1000-01-01,1662-02-19,no,0.0,55.358699,11.417292,
Antvorskov Rytterdistrikts Birk,Antvorskov Rytterdistrikts,Birk,Birk,1,16,1720-10-04,1919-10-01,no,0.0,55.382119,11.376643,
Antvorskov Sogn,Antvorskov,Sogn,Sogn,1,1,1997-11-30,9999-12-31,no,0.0,55.392109,11.393555,
Antvorskov grevskabs Birk,Antvorskov grevskabs,Birk,Birk,1,1,1704-07-01,1720-10-04,no,0.0,55.400661,11.352392,
Antvorskov klosters Birk,Antvorskov klosters,Birk,Birk,1,5,1569-03-23,1704-07-01,no,0.0,55.390558,11.338218,
Antvorskov og Korsør Amters landvæsensdistrikt,Antvorskov og Korsør Amters,Landvæsensdistrikt,Landvaesensdistrikt,1,8,1761-07-02,1801-07-02,no,0.0,55.316366,11.431945,
Apostelkirkens Sogn,Apostelkirkens,Sogn,Sogn,1,1,1905-04-01,9999-12-31,no,0.0,55.670694,12.552097,
Appenæs Ejerlav,Appenæs,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.1923,11.747542,
Apperup Ejerlav,Apperup,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,56.069338,12.526234,
Aptrup Ejerlav,Aptrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.278511,9.803299,
Arden Kommune,Arden,Kommune,Kommune,1,1,1970-04-01,2006-12-31,no,0.0,56.732943,9.900142,
Arden-Støvring Vurderingskreds,Arden-Støvring,Vurderingskreds,Vurderingskreds,1,4,1970-04-01,2002-05-16,no,0.0,56.802554,9.818859,
Arløse Ejerlav,Arløse,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.273063,11.546966,
Arløse Torp Ejerlav,Arløse Torp,Ejerlav,Ejerlav,1,1,1744-01-01,9999-12-31,no,0.0,55.269295,11.528326,
Arnager Fiskerleje Ejerlav,Arnager Fiskerleje,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.057467,14.770556,
Arnakke Ejerlav,Arnakke,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.671242,11.767778,
Arnborg Sogn,Arnborg,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,56.012692,9.019532,
Arnborg Sognekommune,Arnborg,Sognekommune,Sognekommune,1,1,1906-04-01,1967-04-01,no,0.0,56.012684,9.019505,
Arnborg-Rind Sognekommune,Arnborg-Rind,Sognekommune,Sognekommune,1,1,1967-04-01,1970-03-31,no,0.0,56.049043,9.026831,
Arndrup Ejerlav,Arndrup,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.042403,9.093584,
Arninge Ejerlav,Arninge,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,54.78873,11.178462,
Arninge Pastorat,Arninge,Pastorat,Pastorat,1,3,1770-07-02,1924-07-01,no,0.0,54.792359,11.17074,
Arninge Sogn,Arninge,Sogn,Sogn,1,4,1000-01-01,9999-12-31,no,0.0,54.792691,11.170519,
Arninge Sognekommune,Arninge,Sognekommune,Sognekommune,1,2,1842-01-01,1966-04-01,no,0.0,54.792907,11.170164,
Arninge-Tillitse Pastorat,Arninge-Tillitse,Pastorat,Pastorat,1,2,1969-07-02,9999-12-31,no,0.0,54.771747,11.141472,
Arnitlund Afstemningsområde,Arnitlund,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.200669,9.326509,
Arnitlund Ejerlav,Arnitlund,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.200669,9.326592,
Arnum Ejerlav,Arnum,Ejerlav,Ejerlav,2,2,1000-01-01,1872-07-01,no,0.38,55.243335,8.958557,
Arnøje Ejerlav,Arnøje,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.316102,12.290401,
Arreskov Ejerlav,Arreskov,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,55.168037,10.319133,
Arresø Ejerlav,Arresø,Ejerlav,Ejerlav,8,8,2002-12-31,9999-12-31,no,5.34,55.977235,12.095479,
Arresødal Ejerlav,Arresødal,Ejerlav,Ejerlav,2,4,1776-12-31,9999-12-31,no,0.33,55.972387,12.034344,
Arrild Afstemningsområde,Arrild,Sønderjysk afstemningsområde,Soenderjysk_afstemningsomraade,1,1,1920-01-10,1920-01-10,no,0.0,55.149645,8.938464,
Arrild Ejerlav,Arrild,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.150827,8.942198,
Arrild Sogn,Arrild,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.158251,8.959633,
Arrild Sognekommune,Arrild,Sognekommune,Sognekommune,1,1,1921-04-01,1970-03-31,no,0.0,55.158251,8.959633,
Arrild-Branderup Pastorat,Arrild-Branderup,Pastorat,Pastorat,1,3,1000-01-01,2004-07-01,no,0.0,55.158251,8.959633,
Ars Geografisk Herred,Ars Geografisk,Geografisk Herred,Geografisk_Herred,1,10,1000-01-01,1970-03-30,no,0.0,55.659724,11.127769,
Ars Herred,Ars,Herred,Herred,1,1,1000-01-01,1685-02-07,no,0.0,55.664024,11.184176,
Ars Provsti,Ars,Provsti,Provsti,1,2,1000-01-01,1808-07-01,no,0.0,55.651061,11.143332,
Ars-Skippinge Herred,Ars-Skippinge,Herred,Herred,1,12,1685-02-07,1919-10-01,no,0.0,55.671081,11.20475,
Arup Sogn,Arup,Sogn,Sogn,1,2,1000-01-01,9999-12-31,no,0.0,56.998493,8.914936,
Arvad Ejerlav,Arvad,Ejerlav,Ejerlav,1,2,1000-01-01,9999-12-31,no,0.0,55.948977,9.183711,
As Sogn,As,Sogn,Sogn,1,3,1000-01-01,9999-12-31,no,0.0,55.749129,10.01399,
As-Klakring Pastorat,As-Klakring,Pastorat,Pastorat,1,6,1000-01-01,2004-07-01,no,0.0,55.731027,9.995134,
As-Klakring Sognekommune,As-Klakring,Sognekommune,Sognekommune,1,5,1842-01-01,1966-04-01,no,0.0,55.731006,9.995348,
Asaa Ejerlav,Asaa,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,57.156765,10.396307,
Asaa-Melholt Pastorat,Asaa-Melholt,Pastorat,Pastorat,1,1,1914-07-02,1924-07-01,no,0.0,57.134847,10.370612,
Asaa-Melholt Sogn,Asaa-Melholt,Sogn,Sogn,1,4,1914-01-23,9999-12-31,no,0.0,57.135199,10.37095,
Asbjerg Ejerlav,Asbjerg,Ejerlav,Ejerlav,1,1,1000-01-01,9999-12-31,no,0.0,56.191607,8.864385,
Asbo Ejerlav,Asbo,Ejerlav,Ejerlav,1,3,1000-01-01,9999-12-31,no,0.0,55.551914,9.114419,
