toraid;tora_prefLabel;tora_altLabel;cadastral_unit_id;type;littera;assessment_hemmantal;parish;tora_province;tora_sweref99_n;tora_sweref99_e;tora_wgs84_lat;tora_wgs84_long;koordinatkod;tora_source;tora_source_url;toraid_url
3082;Ärnesta;;3;kronohemman;3;0,5;Överselö;Södermanland;6590349.5761;624038.0278;59.4334;17.1868;Hög;C5:29;https://sok.riksarkivet.se/bildvisning/R0000155_00019;https://sok.riksarkivet.se/topografi/3082
3082;Ärnesta;;4;kronohemman;3;0,5;Överselö;Södermanland;6590349.5761;624038.0278;59.4334;17.1868;Hög;C5:29;https://sok.riksarkivet.se/bildvisning/R0000155_00019;https://sok.riksarkivet.se/topografi/3082
3083;Kilfröslunda;Kanick fröslunda;1;kronohemman;13;1;Överselö;Södermanland;6590655.1791;623280.4251;59.4363;17.1736;Hög;C5:30-31;https://sok.riksarkivet.se/bildvisning/R0000155_00020;https://sok.riksarkivet.se/topografi/3083
3083;Kilfröslunda;Kanick fröslunda;2;kronohemman;13;1;Överselö;Södermanland;6590655.1791;623280.4251;59.4363;17.1736;Hög;C5:30-31;https://sok.riksarkivet.se/bildvisning/R0000155_00020;https://sok.riksarkivet.se/topografi/3083
3084;Kvarntorp;;1;kronohemman;9;0,5;Överselö;Södermanland;6591168.2807;624190.5232;59.4407;17.1899;Hög;C5:32;https://sok.riksarkivet.se/bildvisning/R0000155_00021;https://sok.riksarkivet.se/topografi/3084
3085;Norrtorp;;1;kronohemman;;0,125;Överselö;Södermanland;6590318.6197;624364.8281;59.433;17.1925;Hög;C5:32;https://sok.riksarkivet.se/bildvisning/R0000155_00021;https://sok.riksarkivet.se/topografi/3085
3086;Nursa;;1;kronohemman;D;;Överselö;Södermanland;6590037.1405;625148.5919;59.4303;17.2061;Hög;C5:33;https://sok.riksarkivet.se/bildvisning/R0000155_00021;https://sok.riksarkivet.se/topografi/3086
3086;Nursa;;2;kronohemman;D;;Överselö;Södermanland;6590037.1405;625148.5919;59.4303;17.2061;Hög;C5:33;https://sok.riksarkivet.se/bildvisning/R0000155_00021;https://sok.riksarkivet.se/topografi/3086
3087;Skäggesta;;1;kronohemman;13;1;Överselö;Södermanland;6586407.2828;622657.3629;59.3984;17.1602;Hög;C5:34-35;https://sok.riksarkivet.se/bildvisning/R0000155_00022;https://sok.riksarkivet.se/topografi/3087
3087;Skäggesta;;2;utjord;;;Överselö;Södermanland;6586407.2828;622657.3629;59.3984;17.1602;Hög;C5:34-35;https://sok.riksarkivet.se/bildvisning/R0000155_00022;https://sok.riksarkivet.se/topografi/3087
3088;Skarpeberga;;1;kronohemman;N;0,5;Överselö;Södermanland;6586190.7265;622249.9722;59.3966;17.1529;Hög;C5:34-35;https://sok.riksarkivet.se/bildvisning/R0000155_00022;https://sok.riksarkivet.se/topografi/3088
3089;Lilla Lundby;;1;kronohemman;P;;Överselö;Södermanland;6585141.2019;623263.6523;59.3869;17.1701;Hög;C5:36;https://sok.riksarkivet.se/bildvisning/R0000155_00023;https://sok.riksarkivet.se/topografi/3089
3089;Lilla Lundby;;2;kronohemman;P;;Överselö;Södermanland;6585141.2019;623263.6523;59.3869;17.1701;Hög;C5:36;https://sok.riksarkivet.se/bildvisning/R0000155_00023;https://sok.riksarkivet.se/topografi/3089
3089;Lilla Lundby;;3;frälsehemman;P;;Överselö;Södermanland;6585141.2019;623263.6523;59.3869;17.1701;Hög;C5:36;https://sok.riksarkivet.se/bildvisning/R0000155_00023;https://sok.riksarkivet.se/topografi/3089
3090;Sursa;;1;kronohemman;A;1;Överselö;Södermanland;6588431.0477;625201.387;59.4158;17.2061;Hög;C5:37;https://sok.riksarkivet.se/bildvisning/R0000155_00023;https://sok.riksarkivet.se/topografi/3090
3090;Sursa;;2;skattehemman;B;1;Överselö;Södermanland;6588431.0477;625201.387;59.4158;17.2061;Hög;C5:37;https://sok.riksarkivet.se/bildvisning/R0000155_00023;https://sok.riksarkivet.se/topografi/3090
3091;Jättne;;1;skattehemman;1;1;Överselö;Södermanland;6588536.2682;623013.5403;59.4174;17.1677;Hög;C5:38-39;https://sok.riksarkivet.se/bildvisning/R0000155_00024;https://sok.riksarkivet.se/topografi/3091
3091;Jättne;;2;skattehemman;2;1;Överselö;Södermanland;6588536.2682;623013.5403;59.4174;17.1677;Hög;C5:38-39;https://sok.riksarkivet.se/bildvisning/R0000155_00024;https://sok.riksarkivet.se/topografi/3091
3091;Jättne;;3;skattehemman;3;1;Överselö;Södermanland;6588536.2682;623013.5403;59.4174;17.1677;Hög;C5:38-39;https://sok.riksarkivet.se/bildvisning/R0000155_00024;https://sok.riksarkivet.se/topografi/3091
3091;Jättne;;4;utjord;;;Överselö;Södermanland;6588536.2682;623013.5403;59.4174;17.1677;Hög;C5:38-39;https://sok.riksarkivet.se/bildvisning/R0000155_00024;https://sok.riksarkivet.se/topografi/3091
3092;Klippinge;;1;kronohemman;A;1;Överselö;Södermanland;6587658.5126;621960.7845;59.4098;17.1486;Hög;C5:41;https://sok.riksarkivet.se/bildvisning/R0000155_00025;https://sok.riksarkivet.se/topografi/3092
3093;Stora Årby;;1;kronohemman;9;1;Överselö;Södermanland;6587215.6355;621606.3965;59.406;17.1422;Hög;C5:42-43;https://sok.riksarkivet.se/bildvisning/R0000155_00026;https://sok.riksarkivet.se/topografi/3093
3093;Stora Årby;;2;kronohemman;9;1;Överselö;Södermanland;6587215.6355;621606.3965;59.406;17.1422;Hög;C5:42-43;https://sok.riksarkivet.se/bildvisning/R0000155_00026;https://sok.riksarkivet.se/topografi/3093
3094;Viggeby;;1;kronohemman;A;;Överselö;Södermanland;6587259.9445;622294.1545;59.4062;17.1543;Hög;C5:44;https://sok.riksarkivet.se/bildvisning/R0000155_00027;https://sok.riksarkivet.se/topografi/3094
3094;Viggeby;;2;kronohemman;A;;Överselö;Södermanland;6587259.9445;622294.1545;59.4062;17.1543;Hög;C5:44;https://sok.riksarkivet.se/bildvisning/R0000155_00027;https://sok.riksarkivet.se/topografi/3094
3095;Mora;;1;kronohemman;;1;Vansö;Södermanland;6586769.5030;610713.337;59.405;16.9502;Hög;C3:195;https://sok.riksarkivet.se/bildvisning/R0000153_00101;https://sok.riksarkivet.se/topografi/3095
3096;Elma;;1;skattehemman;A;;Vansö;Södermanland;6587645.2779;610934.0276;59.4128;16.9545;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3096
3096;Elma;;2;ospecificerad kameral enhet;B;;Vansö;Södermanland;6587645.2779;610934.0276;59.4128;16.9545;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3096
3096;Elma;;3;ospecificerad kameral enhet;C;;Vansö;Södermanland;6587645.2779;610934.0276;59.4128;16.9545;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3096
3096;Elma;;4;ospecificerad kameral enhet;D;;Vansö;Södermanland;6587645.2779;610934.0276;59.4128;16.9545;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3096
3096;Elma;;5;ospecificerad kameral enhet;E;;Vansö;Södermanland;6587645.2779;610934.0276;59.4128;16.9545;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3096
3097;Brännårby;;1;;;;Vansö;Södermanland;6587694.0090;610106.7668;59.4134;16.94;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3097
3097;Brännårby;;2;;;;Vansö;Södermanland;6587694.0090;610106.7668;59.4134;16.94;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3097
3097;Brännårby;;3;utjord;;;Vansö;Södermanland;6587694.0090;610106.7668;59.4134;16.94;Hög;C3:196-197;https://sok.riksarkivet.se/bildvisning/R0000153_00102;https://sok.riksarkivet.se/topografi/3097
3098;Åsby;;1;ospecificerad kameral enhet;;;Vansö;Södermanland;6584914.7105;609622.0015;59.3886;16.93;Hög;C3:199;https://sok.riksarkivet.se/bildvisning/R0000153_00103;https://sok.riksarkivet.se/topografi/3098
3098;Åsby;;2;ospecificerad kameral enhet;;;Vansö;Södermanland;6584914.7105;609622.0015;59.3886;16.93;Hög;C3:199;https://sok.riksarkivet.se/bildvisning/R0000153_00103;https://sok.riksarkivet.se/topografi/3098
3099;Kinger;;1;ospecificerad kameral enhet;;;Vansö;Södermanland;6584663.6798;610177.8966;59.3862;16.9397;Hög;C3:200-201;https://sok.riksarkivet.se/bildvisning/R0000153_00104;https://sok.riksarkivet.se/topografi/3099
3099;Kinger;;2;ospecificerad kameral enhet;;;Vansö;Södermanland;6584663.6798;610177.8966;59.3862;16.9397;Hög;C3:200-201;https://sok.riksarkivet.se/bildvisning/R0000153_00104;https://sok.riksarkivet.se/topografi/3099
3099;Kinger;;3;ospecificerad kameral enhet;;;Vansö;Södermanland;6584663.6798;610177.8966;59.3862;16.9397;Hög;C3:200-201;https://sok.riksarkivet.se/bildvisning/R0000153_00104;https://sok.riksarkivet.se/topografi/3099
3099;Kinger;;4;ospecificerad kameral enhet;;;Vansö;Södermanland;6584663.6798;610177.8966;59.3862;16.9397;Hög;C3:200-201;https://sok.riksarkivet.se/bildvisning/R0000153_00104;https://sok.riksarkivet.se/topografi/3099
3100;Lagnö;;1;ospecificerad kameral enhet;;;Vansö;Södermanland;6584387.9485;611352.5024;59.3834;16.9602;Hög;C3:202;https://sok.riksarkivet.se/bildvisning/R0000153_00105;https://sok.riksarkivet.se/topografi/3100
3100;Lagnö;;2;ospecificerad kameral enhet;;;Vansö;Södermanland;6584387.9485;611352.5024;59.3834;16.9602;Hög;C3:202;https://sok.riksarkivet.se/bildvisning/R0000153_00105;https://sok.riksarkivet.se/topografi/3100
3100;Lagnö;;3;ospecificerad kameral enhet;;;Vansö;Södermanland;6584387.9485;611352.5024;59.3834;16.9602;Hög;C3:202;https://sok.riksarkivet.se/bildvisning/R0000153_00105;https://sok.riksarkivet.se/topografi/3100
3100;Lagnö;;4;ospecificerad kameral enhet;;;Vansö;Södermanland;6584387.9485;611352.5024;59.3834;16.9602;Hög;C3:202;https://sok.riksarkivet.se/bildvisning/R0000153_00105;https://sok.riksarkivet.se/topografi/3100
3102;Roteby;;1;kronohemman;;;Vansö;Södermanland;6585741.5207;610061.3231;59.3959;16.9382;Hög;C3:204-205;https://sok.riksarkivet.se/bildvisning/R0000153_00106;https://sok.riksarkivet.se/topografi/3102
3102;Roteby;;2;kronohemman;;;Vansö;Södermanland;6585741.5207;610061.3231;59.3959;16.9382;Hög;C3:204-205;https://sok.riksarkivet.se/bildvisning/R0000153_00106;https://sok.riksarkivet.se/topografi/3102
3102;Roteby;;3;kronohemman;;;Vansö;Södermanland;6585741.5207;610061.3231;59.3959;16.9382;Hög;C3:204-205;https://sok.riksarkivet.se/bildvisning/R0000153_00106;https://sok.riksarkivet.se/topografi/3102
3103;Valla;;1;frälsehemman;;;Vansö;Södermanland;6585277.1465;610040.1773;59.3918;16.9376;Hög;C3:204-205;https://sok.riksarkivet.se/bildvisning/R0000153_00106;https://sok.riksarkivet.se/topografi/3103
3104;Eneby;;1;kronohemman;;1;Vansö;Södermanland;6587885.4403;609728.8524;59.4152;16.9334;Hög;C3:208-209;https://sok.riksarkivet.se/bildvisning/R0000153_00108;https://sok.riksarkivet.se/topografi/3104
3104;Eneby;;2;kronohemman;;1;Vansö;Södermanland;6587885.4403;609728.8524;59.4152;16.9334;Hög;C3:208-209;https://sok.riksarkivet.se/bildvisning/R0000153_00108;https://sok.riksarkivet.se/topografi/3104
3104;Eneby;;3;kronohemman;;1;Vansö;Södermanland;6587885.4403;609728.8524;59.4152;16.9334;Hög;C3:208-209;https://sok.riksarkivet.se/bildvisning/R0000153_00108;https://sok.riksarkivet.se/topografi/3104
3104;Eneby;;4;frälsehemman;;1;Vansö;Södermanland;6587885.4403;609728.8524;59.4152;16.9334;Hög;C3:208-209;https://sok.riksarkivet.se/bildvisning/R0000153_00108;https://sok.riksarkivet.se/topografi/3104
3105;Vansö;Kyrkbyn;1;ospecificerad kameral enhet;;;Vansö;Södermanland;6586998.4228;610064.7369;59.4072;16.9389;Hög;C3:211;https://sok.riksarkivet.se/bildvisning/R0000153_00109;https://sok.riksarkivet.se/topografi/3105
3109;Askare;;1;ospecificerad kameral enhet;;;Vansö;Södermanland;6584949.0144;607955.7186;59.3894;16.9007;Hög;C3:216-217;https://sok.riksarkivet.se/bildvisning/R0000153_00112;https://sok.riksarkivet.se/topografi/3109
3109;Askare;;2;ospecificerad kameral enhet;;;Vansö;Södermanland;6584949.0144;607955.7186;59.3894;16.9007;Hög;C3:216-217;https://sok.riksarkivet.se/bildvisning/R0000153_00112;https://sok.riksarkivet.se/topografi/3109
3110;Plångsta;;2;ospecificerad kameral enhet;;;Vansö;Södermanland;6584560.5099;607752.105;59.3859;16.8969;Hög;C3:216-217;https://sok.riksarkivet.se/bildvisning/R0000153_00112;https://sok.riksarkivet.se/topografi/3110
3110;Plångsta;;1;ospecificerad kameral enhet;;;Vansö;Södermanland;6584560.5099;607752.105;59.3859;16.8969;Hög;C3:216-217;https://sok.riksarkivet.se/bildvisning/R0000153_00112;https://sok.riksarkivet.se/topografi/3110
3111;Gredby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591274.4938;606144.7343;59.4466;16.872;Hög;C3:223;https://sok.riksarkivet.se/bildvisning/R0000153_00115;https://sok.riksarkivet.se/topografi/3111
3111;Gredby;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591274.4938;606144.7343;59.4466;16.872;Hög;C3:223;https://sok.riksarkivet.se/bildvisning/R0000153_00115;https://sok.riksarkivet.se/topografi/3111
3112;Lövinge;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6592153.9077;605668.5966;59.4546;16.864;Hög;C3:225;https://sok.riksarkivet.se/bildvisning/R0000153_00116;https://sok.riksarkivet.se/topografi/3112
3114;Välnäs;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6586881.7918;605655.8637;59.4073;16.8612;Hög;C3:236-237, C5b:48;https://sok.riksarkivet.se/bildvisning/R0000153_00122, https://sok.riksarkivet.se/bildvisning/R0002568_00064;https://sok.riksarkivet.se/topografi/3114
3114;Välnäs;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6586881.7918;605655.8637;59.4073;16.8612;Hög;C3:236-237, C5b:48;https://sok.riksarkivet.se/bildvisning/R0000153_00122, https://sok.riksarkivet.se/bildvisning/R0002568_00064;https://sok.riksarkivet.se/topografi/3114
3114;Välnäs;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6586881.7918;605655.8637;59.4073;16.8612;Hög;C3:236-237, C5b:48;https://sok.riksarkivet.se/bildvisning/R0000153_00122, https://sok.riksarkivet.se/bildvisning/R0002568_00064;https://sok.riksarkivet.se/topografi/3114
3114;Välnäs;;4;ospecificerad kameral enhet;;;Fogdö;Södermanland;6586881.7918;605655.8637;59.4073;16.8612;Hög;C3:236-237, C5b:48;https://sok.riksarkivet.se/bildvisning/R0000153_00122, https://sok.riksarkivet.se/bildvisning/R0002568_00064;https://sok.riksarkivet.se/topografi/3114
3115;Viggeby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591975.7456;604111.6268;59.4534;16.8365;Hög;C3:240-241;https://sok.riksarkivet.se/bildvisning/R0000153_00124;https://sok.riksarkivet.se/topografi/3115
3115;Viggeby;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591975.7456;604111.6268;59.4534;16.8365;Hög;C3:240-241;https://sok.riksarkivet.se/bildvisning/R0000153_00124;https://sok.riksarkivet.se/topografi/3115
3115;Viggeby;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591975.7456;604111.6268;59.4534;16.8365;Hög;C3:240-241;https://sok.riksarkivet.se/bildvisning/R0000153_00124;https://sok.riksarkivet.se/topografi/3115
3116;Lilla Väsby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591514.2169;605385.8603;59.4489;16.8587;Hög;C3:243;https://sok.riksarkivet.se/bildvisning/R0000153_00125;https://sok.riksarkivet.se/topografi/3116
3117;Sörby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6591584.3928;604390.4135;59.4498;16.8412;Hög;C3:242;https://sok.riksarkivet.se/bildvisning/R0000153_00125;https://sok.riksarkivet.se/topografi/3117
3118;Järsta;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590452.9810;605618.7102;59.4393;16.8623;Hög;C3:244-245;https://sok.riksarkivet.se/bildvisning/R0000153_00126;https://sok.riksarkivet.se/topografi/3118
3118;Järsta;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590452.9810;605618.7102;59.4393;16.8623;Hög;C3:244-245;https://sok.riksarkivet.se/bildvisning/R0000153_00126;https://sok.riksarkivet.se/topografi/3118
3119;Tuna;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590872.7593;605796.5394;59.4431;16.8656;Hög;C3:246;https://sok.riksarkivet.se/bildvisning/R0000153_00127;https://sok.riksarkivet.se/topografi/3119
3120;Bärby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6589814.2082;604580.9893;59.4339;16.8437;Hög;C3:248-249;https://sok.riksarkivet.se/bildvisning/R0000153_00128;https://sok.riksarkivet.se/topografi/3120
3120;Bärby;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6589814.2082;604580.9893;59.4339;16.8437;Hög;C3:248-249;https://sok.riksarkivet.se/bildvisning/R0000153_00128;https://sok.riksarkivet.se/topografi/3120
3120;Bärby;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6589814.2082;604580.9893;59.4339;16.8437;Hög;C3:248-249;https://sok.riksarkivet.se/bildvisning/R0000153_00128;https://sok.riksarkivet.se/topografi/3120
3120;Bärby;;4;ospecificerad kameral enhet;;;Fogdö;Södermanland;6589814.2082;604580.9893;59.4339;16.8437;Hög;C3:248-249;https://sok.riksarkivet.se/bildvisning/R0000153_00128;https://sok.riksarkivet.se/topografi/3120
3121;Valla;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590892.8992;607194.9553;59.4429;16.8903;Hög;C3:252-253;https://sok.riksarkivet.se/bildvisning/R0000153_00130;https://sok.riksarkivet.se/topografi/3121
3121;Valla;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590892.8992;607194.9553;59.4429;16.8903;Hög;C3:252-253;https://sok.riksarkivet.se/bildvisning/R0000153_00130;https://sok.riksarkivet.se/topografi/3121
3121;Valla;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590892.8992;607194.9553;59.4429;16.8903;Hög;C3:252-253;https://sok.riksarkivet.se/bildvisning/R0000153_00130;https://sok.riksarkivet.se/topografi/3121
3122;Solö;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588102.0923;608198.1716;59.4176;16.9066;Hög;C3:256-257;https://sok.riksarkivet.se/bildvisning/R0000153_00132;https://sok.riksarkivet.se/topografi/3122
3122;Solö;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588102.0923;608198.1716;59.4176;16.9066;Hög;C3:256-257;https://sok.riksarkivet.se/bildvisning/R0000153_00132;https://sok.riksarkivet.se/topografi/3122
3122;Solö;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588102.0923;608198.1716;59.4176;16.9066;Hög;C3:256-257;https://sok.riksarkivet.se/bildvisning/R0000153_00132;https://sok.riksarkivet.se/topografi/3122
3122;Solö;;4;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588102.0923;608198.1716;59.4176;16.9066;Hög;C3:256-257;https://sok.riksarkivet.se/bildvisning/R0000153_00132;https://sok.riksarkivet.se/topografi/3122
3124;Hannemyra;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588198.3376;606363.7808;59.4189;16.8743;Hög;C5b:48, C3:260-261;https://sok.riksarkivet.se/bildvisning/R0002568_00064, https://sok.riksarkivet.se/bildvisning/R0000153_00134;https://sok.riksarkivet.se/topografi/3124
3124;Hannemyra;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588198.3376;606363.7808;59.4189;16.8743;Hög;C5b:48, C3:260-261;https://sok.riksarkivet.se/bildvisning/R0002568_00064, https://sok.riksarkivet.se/bildvisning/R0000153_00134;https://sok.riksarkivet.se/topografi/3124
3124;Hannemyra;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588198.3376;606363.7808;59.4189;16.8743;Hög;C5b:48, C3:260-261;https://sok.riksarkivet.se/bildvisning/R0002568_00064, https://sok.riksarkivet.se/bildvisning/R0000153_00134;https://sok.riksarkivet.se/topografi/3124
3125;Hasta;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588223.4550;604429.0622;59.4196;16.8403;Hög;C3:263;https://sok.riksarkivet.se/bildvisning/R0000153_00135;https://sok.riksarkivet.se/topografi/3125
3125;Hasta;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588223.4550;604429.0622;59.4196;16.8403;Hög;C3:263;https://sok.riksarkivet.se/bildvisning/R0000153_00135;https://sok.riksarkivet.se/topografi/3125
3126;Årby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588359.7017;605165.669;59.4207;16.8533;Hög;C3:264-265;https://sok.riksarkivet.se/bildvisning/R0000153_00136;https://sok.riksarkivet.se/topografi/3126
3126;Årby;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588359.7017;605165.669;59.4207;16.8533;Hög;C3:264-265;https://sok.riksarkivet.se/bildvisning/R0000153_00136;https://sok.riksarkivet.se/topografi/3126
3126;Årby;;3;ospecificerad kameral enhet;;;Fogdö;Södermanland;6588359.7017;605165.669;59.4207;16.8533;Hög;C3:264-265;https://sok.riksarkivet.se/bildvisning/R0000153_00136;https://sok.riksarkivet.se/topografi/3126
3128;Karleby;;1;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590718.0892;608091.6059;59.4411;16.906;Hög;C3:272-273;https://sok.riksarkivet.se/bildvisning/R0000153_00140;https://sok.riksarkivet.se/topografi/3128
3128;Karleby;;2;ospecificerad kameral enhet;;;Fogdö;Södermanland;6590718.0892;608091.6059;59.4411;16.906;Hög;C3:272-273;https://sok.riksarkivet.se/bildvisning/R0000153_00140;https://sok.riksarkivet.se/topografi/3128
